date,make,model,year,transmission,fuel_type,mileage,region,sale_amount
2023-03-15,Audi,Q5,2021,Auto,Electric,5492,Munster,47600
2023-04-20,Audi,A3,2018,Semi-Auto,Diesel,33968,Leinster,18200
2022-07-22,Audi,A1,2017,Manual,Petrol,32415,Connacht,14400
2022-11-24,Audi,A5,2021,Automatic,Diesel,6268,Ulster,37100
2022-07-16,Audi,Q3,2018,Semi-Auto,Diesel,22599,Connacht,23900
2023-02-24,Audi,Q3,2021,Auto,Diesel,6512,Munster,34300
2022-08-27,Audi,A4,2018,Manual,Petrol,25200,Munster,14400
2023-02-04,Audi,A1,2016,Manual,Diesel,85800,Leinster,8400
2022-10-28,Audi,A5,2021,Manual,Petrol,1296,Connacht,37000
2022-10-30,Audi,Q2,2021,Semi-Auto,Electric,1462,Connacht,37200
2022-12-17,Audi,Q2,2021,Manual,Diesel,5402,Munster,29200
2022-05-29,Audi,Q3,2015,Automatic,Diesel,74648,Connacht,13200
2023-03-31,Audi,Q2,2020,Automatic,Petrol,8547,Munster,29900
2022-10-19,Audi,A5,2021,Automatic,Diesel,3636,Munster,42200
2022-10-15,Audi,A3,2018,Auto,Diesel,24672,Munster,18000
2022-08-21,Audi,Q3,2017,Semi-Auto,P,35899,Leinster,24900
2022-08-03,Audi,Q2,2021,Semi-Auto,Electric,6070,Connacht,35100
2022-11-16,Audi,A6,2018,Manual,Diesel,54993,Leinster,18900
2022-05-04,Audi,Q3,2017,Semi-Auto,Petrol,52488,Munster,22100
2023-02-09,Audi,Q3,2018,Manual,Diesel,33951,Leinster,20500
2022-11-21,Audi,A1,2018,Manual,Petrol,37237,Munster,18200
2022-09-22,Audi,A4,2021,Manual,E,1428,Connacht,31100
2023-04-25,Audi,Q2,2020,Manual,Petrol,19886,Connacht,23600
2022-05-28,Audi,A1,2017,Manual,Petrol,14033,Munster,15100
2023-03-26,Audi,A1,2019,Manual,Petrol,21828,Connacht,19100
2023-01-30,Audi,Q5,2021,Automatic,Diesel,6600,Connacht,47400
2022-12-14,Audi,Q3,2019,Manual,Petrol,25271,Ulster,21400
2022-07-10,Audi,A3,2021,Semi-Auto,Electric,-1,Connacht,28000
2022-06-20,Audi,Q5,2018,Semi-Auto,Diesel,23148,Munster,31500
2022-11-09,Audi,A5,2016,Automatic,Diesel,58510,Munster,10800
2022-06-08,Audi,Q5,2022,Semi-Auto,Petrol,3500,Munster,57400
2023-01-09,Audi,Q3,2021,Semi-Auto,Electric,3648,Leinster,40800
2022-09-29,Audi,Q2,2020,Manual,Electric,13530,Leinster,26200
2022-06-15,Audi,Q5,2018,Automatic,Diesel,64685,Munster,31800
2022-07-16,Audi,A1,2019,Manual,Petrol,8693,Munster,18200
2023-01-19,Audi,A4,2019,Manual,D,49000,Ulster,21600
2022-09-17,Audi,Q5,2021,Auto,Diesel,6024,Munster,45600
2023-03-16,Audi,A1,2018,Manual,Petrol,21103,Munster,18800
2022-08-25,Audi,Q2,2021,Automatic,Electric,2007,Ulster,25600
2022-05-27,Audi,A1,2016,Manual,Petrol,24990,Leinster,15000
2022-07-24,Audi,Q3,2018,Manual,Diesel,10089,Connacht,22000
2022-11-17,Audi,Q3,2021,Manual,Diesel,3000,Munster,34300
2023-01-13,Audi,A1,2019,Manual,Petrol,29868,Munster,13200
2022-06-05,Audi,A3,2018,Manual,Petrol,20962,Leinster,17500
2022-05-21,Audi,A4,2017,Manual,Diesel,50344,Connacht,13100
2023-04-18,Audi,A6,2019,Automatic,Diesel,23276,Munster,25900
2023-02-17,Audi,A5,2019,Automatic,Diesel,36900,Leinster,27600
2022-09-21,Audi,Q3,2022,Automatic,Diesel,1500,Leinster,42000
2022-12-04,Audi,Q3,2018,Semi-Auto,Diesel,32968,Leinster,22800
2023-02-06,Audi,A5,2015,Manual,Diesel,60820,Munster,13400
2022-12-27,Audi,A4,2021,,P,935,Ulster,31700
2023-04-05,Audi,A5,2015,Manual,Diesel,123060,Connacht,12300
2022-11-02,Audi,Q2,2019,Semi-Auto,Petrol,14935,Munster,29700
2022-11-18,Audi,Q2,2021,Manual,Petrol,9478,Connacht,22600
2023-04-05,Audi,A5,2021,Semi-Auto,D,2920,Munster,35400
2022-07-20,Audi,A4,2019,Manual,Diesel,20241,Leinster,23100
2022-09-21,Audi,A1,2019,Manual,Petrol,17796,Leinster,14900
2023-03-30,Audi,A4,2020,Semi-Auto,Petrol,11908,Munster,22200
2022-08-28,Audi,Q2,2021,Manual,Electric,4199,Munster,27500
2023-01-21,Audi,A6,2016,Automatic,Diesel,21422,Leinster,19200
2022-07-30,Audi,A3,2018,Manual,Diesel,72128,Connacht,9800
2023-01-27,Audi,A4,2019,Manual,Diesel,26592,Connacht,23500
2023-01-05,Audi,Q3,2021,Manual,Petrol,3051,Connacht,37600
2022-11-27,Audi,Q2,2021,Manual,Diesel,1100,Munster,27200
2022-10-09,Audi,A4,2021,Automatic,Electric,7700,Munster,34900
2022-05-24,Audi,Q3,2017,Manual,Diesel,16772,Connacht,22100
2022-11-14,,A1,2018,Manual,Petrol,32198,Connacht,16800
2022-08-03,Audi,Q3,2021,Automatic,Electric,4363,Leinster,40600
2023-01-22,Audi,A3,2020,Automatic,Diesel,25012,Leinster,19500
2023-02-09,Audi,Q3,2021,Semi-Auto,E,4999,Munster,41200
2022-05-07,Audi,Q2,2019,Manual,Petrol,15897,Connacht,27300
2022-07-25,Audi,Q3,2015,Manual,Diesel,51100,Ulster,13800
2022-11-18,Audi,A6,2017,Automatic,D,33385,Leinster,19000
2023-01-09,Audi,A3,2018,Manual,Petrol,25688,Connacht,19200
2022-10-16,Audi,A3,2015,Semi-Auto,Petrol,52249,Leinster,17200
2022-09-07,Audi,A3,2021,Semi-Auto,Electric,6205,Leinster,39000
2022-06-21,Audi,Q2,2021,Semi-Auto,Electric,1090,Leinster,32400
2022-05-28,Audi,A4,2016,Manual,Diesel,125148,Munster,10600
2023-01-24,Audi,A3,2021,Manual,Electric,6081,Munster,29000
2023-04-01,Audi,Q5,2016,Semi-Auto,Diesel,27039,Leinster,23900
2023-04-14,Audi,Q2,2019,Semi-Auto,Petrol,14996,Ulster,24800
2022-09-09,Audi,A1,2017,Manual,Diesel,31896,Leinster,16800
2022-07-12,Audi,A3,2013,,Petrol,25840,Leinster,11600
2022-10-06,Audi,A4,2009,,Diesel,89000,Munster,7100
2022-10-30,Audi,A3,2021,,Petrol,1400,Munster,32200
2022-09-16,Audi,Q5,2011,Automatic,Diesel,114000,Connacht,11700
2022-05-10,Audi,A4,2021,Manual,Petrol,8800,Connacht,30000
2022-09-01,Audi,A3,2019,Manual,Petrol,16530,Connacht,24300
2022-12-17,Audi,Q3,2021,Automatic,Petrol,2509,Munster,37300
2022-12-10,Audi,Q3,2018,Manual,D,25142,Munster,25900
2022-06-26,Audi,Q2,2021,Manual,D,1222,Ulster,30800
2022-07-21,Audi,A1,2018,Manual,P,9262,Leinster,15200
2023-03-06,Audi,A5,2021,Semi-Auto,Petrol,1180,Leinster,37800
2023-02-17,Audi,A5,2018,Semi-Auto,Petrol,46031,Munster,21800
2022-12-14,Audi,A1,2018,Manual,Petrol,19215,Leinster,25900
2022-08-26,Audi,Q5,2012,Automatic,Diesel,96618,Connacht,10400
2022-10-10,Audi,A4,2016,Manual,Diesel,54915,Leinster,16200
2022-07-21,Audi,A6,2021,Semi-Auto,Electric,5682,Ulster,33500
2022-12-30,Audi,A3,2019,Manual,P,33229,Ulster,23400
2023-01-03,Audi,A1,2021,Semi-Auto,P,2771,Connacht,26900
2022-11-13,Audi,Q5,2021,Semi-Auto,Electric,5316,Ulster,41400
2023-03-08,Audi,A5,2019,Auto,Petrol,19794,Leinster,37800
2022-11-17,Audi,A4,2021,Manual,Petrol,3500,Ulster,28800
2022-11-12,Audi,A5,2021,Auto,Electric,4200,Ulster,40200
2023-02-26,Audi,Q2,2020,Semi-Auto,Electric,11901,Ulster,22800
2022-08-08,Audi,A4,2018,Manual,Diesel,14380,Connacht,19000
2022-09-07,Audi,A4,2022,Semi-Auto,Petrol,4500,Munster,39600
2022-08-24,Audi,A4,2021,Manual,P,4800,Connacht,32900
2022-09-28,Audi,Q3,2021,Manual,Petrol,5461,Connacht,36300
2022-12-10,Audi,Q5,2016,Semi-Auto,Diesel,44887,Ulster,30800
2022-05-29,Audi,A3,2019,Manual,Petrol,8391,Leinster,21200
2022-06-17,Audi,Q2,2019,Manual,Petrol,11341,Connacht,25200
2023-01-21,Audi,A6,2018,Semi-Auto,Diesel,45549,Munster,20400
2022-07-25,Audi,A6,2018,Manual,Diesel,35418,Munster,19600
2022-05-11,Audi,A4,2019,Manual,Petrol,24273,Munster,19400
2022-08-03,Audi,A4,2020,Automatic,Electric,14168,Connacht,28800
2022-05-18,Audi,A5,2022,Auto,Electric,1429,Munster,43400
2022-08-01,Audi,Q3,2021,Manual,Petrol,3996,Leinster,30600
2023-02-25,Audi,Q2,2021,Semi-Auto,Electric,5877,Ulster,24800
2022-12-23,Audi,A3,2017,Manual,Diesel,86108,Munster,10400
2022-05-14,Audi,A1,2018,Manual,Diesel,-1,Leinster,11400
2022-09-13,Audi,Q5,2021,Automatic,Electric,6565,Leinster,54000
2022-09-09,Audi,A3,2021,Semi-Auto,Petrol,11371,Ulster,31200
2022-11-19,Audi,A4,2019,Semi-Auto,Diesel,30094,Munster,25200
2022-06-21,Audi,A4,2019,Semi-Auto,Petrol,29893,Leinster,25200
2022-11-15,Audi,Q2,2020,Manual,Diesel,21904,Munster,23300
2022-10-11,Audi,A3,2019,Semi-Auto,,21544,Munster,22700
2023-02-17,Audi,A5,2021,Automatic,Petrol,2800,Leinster,38300
2022-08-20,Audi,A3,2018,Manual,Petrol,23754,Munster,21000
2022-11-05,Audi,Q5,2021,Semi-Auto,E,2610,Connacht,48000
2022-10-30,Audi,A1,2019,Manual,Petrol,27000,Leinster,15600
2022-12-19,Audi,Q3,2021,Semi-Auto,Diesel,9700,Connacht,32400
2023-01-02,Audi,A1,2021,Auto,Petrol,2576,Leinster,29000
2022-07-24,Audi,Q3,2021,Semi-Auto,Electric,4595,Leinster,32400
2023-02-23,Audi,Q5,2021,Auto,Electric,3158,Connacht,56000
2023-03-12,Audi,A1,2022,Semi-Auto,Petrol,3500,Ulster,27200
2022-07-18,Audi,A5,2019,Semi-Auto,Petrol,15655,Connacht,27500
2022-11-19,Audi,A4,2019,Semi-Auto,Diesel,35696,Munster,22900
2022-07-18,Audi,Q2,2020,Manual,P,7372,Munster,24600
2023-01-06,Audi,Q3,2019,Automatic,Petrol,39147,Munster,19700
2022-06-06,Audi,Q3,2022,Automatic,Diesel,4000,Munster,44200
2022-08-07,Audi,A3,2017,Semi-Auto,Petrol,22418,Leinster,32200
2022-10-14,Audi,A3,2021,Manual,Petrol,7172,Munster,23100
2022-09-03,Audi,A5,2018,Semi-Auto,Diesel,-1,Connacht,28800
2022-05-16,Audi,A1,2017,Semi-Auto,Diesel,11049,Ulster,14400
2022-12-28,Audi,A3,2021,Manual,Electric,8306,Leinster,29300
2023-03-10,Audi,A6,2017,Automatic,Diesel,107390,Connacht,16800
2022-05-17,Audi,A3,2021,Semi-Auto,P,7876,Ulster,32900
2023-01-13,Audi,A4,2018,Manual,,27854,Munster,17600
2022-10-27,Audi,A6,2017,Auto,Diesel,78643,Connacht,20000
2022-10-20,Audi,A1,2018,Manual,Petrol,23925,Connacht,11000
2022-11-06,Audi,Q3,2015,Semi-Auto,Petrol,34038,Munster,17500
2023-03-20,Audi,Q5,2021,Automatic,Electric,4860,Connacht,52800
2022-11-01,Audi,Q3,2019,Manual,Diesel,-1,Connacht,23100
2022-05-04,Audi,A4,2019,Manual,Diesel,25330,Leinster,20900
2023-03-16,Audi,A4,2015,Automatic,Petrol,54698,Leinster,16200
2023-01-24,Audi,A1,2019,Manual,Petrol,25168,Connacht,18800
2022-09-20,Audi,A5,2018,Automatic,,14310,Munster,30800
2023-02-06,Audi,A5,2021,Automatic,Petrol,-1,Leinster,39900
2023-02-15,Audi,Q3,2021,Auto,Petrol,2400,Leinster,57400
2022-05-18,Audi,Q2,2019,Manual,Petrol,37884,Ulster,23400
2023-01-07,Audi,A4,2018,Manual,Diesel,10682,Leinster,27900
2023-01-12,Audi,A1,2017,Manual,Petrol,23931,Munster,15500
2023-04-25,Audi,A3,2019,Manual,Diesel,25965,Munster,15700
2022-10-22,Audi,A3,2019,Manual,Petrol,36309,Leinster,13800
2023-02-17,Audi,A5,2016,Manual,Petrol,22155,Leinster,18900
2022-10-15,Audi,Q5,2021,Automatic,Electric,5000,Munster,39000
2023-02-11,Audi,A4,2022,Semi-Auto,Electric,1000,Munster,57200
2022-06-28,Audi,A3,2018,Manual,Diesel,79393,Leinster,11600
2022-08-07,Audi,Q3,2019,Manual,Petrol,26932,Connacht,24700
2022-10-26,Audi,A5,2018,Manual,Diesel,51089,Munster,18800
2022-08-03,Audi,A5,2020,Automatic,Electric,10350,Connacht,35700
2022-10-25,Audi,A6,2021,Automatic,Diesel,6000,Ulster,58600
2022-10-05,Audi,A6,2018,Semi-Auto,Diesel,33931,Leinster,27300
2023-02-12,Audi,A4,2021,Automatic,Diesel,6600,Leinster,39200
2022-12-27,Audi,A4,2021,,Petrol,7456,Leinster,34400
2023-04-08,Audi,Q3,2021,Semi-Auto,Petrol,5225,Munster,47500
2023-03-06,Audi,A6,2022,Semi-Auto,Electric,1800,Connacht,73500
2022-12-11,Audi,A3,2021,Manual,Petrol,4892,Connacht,28000
2022-05-13,Audi,Q3,2021,Manual,Diesel,1350,Leinster,37600
2023-01-09,Audi,Q5,2020,Semi-Auto,Petrol,6465,Ulster,42900
2023-01-04,Audi,Q2,2021,Manual,Electric,6595,Leinster,34300
2022-10-25,Audi,Q3,2021,Auto,Petrol,15466,Ulster,36600
2022-08-16,Audi,A3,2021,Manual,Electric,3960,Munster,22800
2022-11-05,Audi,A3,2011,Manual,Diesel,136830,Munster,3000
2022-09-08,Audi,Q2,2021,Auto,Electric,1200,Munster,30200
2022-10-27,Audi,A3,2021,Manual,Petrol,2476,Munster,26200
2023-01-30,Audi,A1,2019,Manual,Petrol,14400,Munster,22400
2023-01-12,Audi,A1,2019,,Petrol,7293,Ulster,17800
2022-09-29,Audi,Q3,2021,Semi-Auto,Electric,7002,Munster,34700
2022-07-30,Audi,A1,2022,Manual,Electric,1177,Ulster,24000
2022-05-12,Audi,A6,2018,Semi-Auto,Diesel,62796,Munster,22700
2023-01-27,Audi,Q5,2021,Automatic,Petrol,9788,Leinster,46600
2022-06-09,Audi,Q2,2019,Semi-Auto,Petrol,27349,Munster,28900
2022-07-04,Audi,A3,2019,Semi-Auto,Diesel,30157,Connacht,19700
2022-07-09,Audi,Q2,2021,Automatic,Petrol,4584,Ulster,36400
2023-02-22,Audi,A5,2013,Manual,Diesel,-1,Leinster,15400
2022-10-05,Audi,A1,2022,Automatic,Petrol,3544,Munster,36100
2022-12-29,Audi,Q2,2021,Manual,Petrol,3850,Munster,25200
2022-10-09,Audi,A3,2019,Semi-Auto,D,25684,Munster,19300
2022-08-19,Audi,Q3,2019,Manual,Petrol,14248,Munster,23600
2022-11-03,Audi,A1,2022,Semi-Auto,Petrol,6600,Connacht,33800
2022-09-08,Audi,A6,2015,Manual,Diesel,67788,Ulster,10500
2022-12-01,Audi,Q5,2018,Manual,Diesel,32716,Ulster,24500
2022-06-04,Audi,A4,2021,Automatic,Petrol,4800,Connacht,31800
2023-03-04,Audi,A6,2018,Manual,Diesel,47796,Connacht,21800
2022-07-18,Audi,A3,2019,Automatic,Diesel,20634,Munster,20300
2023-04-03,Audi,A1,2018,Manual,Petrol,16106,Connacht,14800
2023-02-20,Audi,Q2,2022,Semi-Auto,E,973,Munster,34900
2022-08-25,Audi,A1,2019,Manual,Petrol,27079,Munster,16800
2023-03-19,Audi,Q3,2019,Manual,Diesel,29441,Connacht,29200
2023-03-10,Audi,Q2,2021,Automatic,Electric,4180,Connacht,27600
2023-02-26,Audi,A3,2017,Manual,D,66626,Connacht,12700
2022-11-28,Audi,Q3,2018,Manual,Diesel,18034,Ulster,20100
2022-08-14,Audi,A6,2018,Automatic,D,33600,Munster,28000
2023-01-02,Audi,A3,2018,Manual,Petrol,48412,Munster,16800
2022-11-22,Audi,A1,2014,Manual,Petrol,21120,Connacht,10700
2022-09-19,Audi,A3,2018,Semi-Auto,Petrol,24544,Connacht,23300
2022-11-02,Audi,A3,2018,Manual,Petrol,31481,Leinster,16500
2022-10-27,Audi,A4,2021,Semi-Auto,Electric,4969,Leinster,37100
2023-01-09,Audi,Q2,2019,Manual,Petrol,25000,Munster,23700
2022-10-30,Audi,A4,2020,Semi-Auto,Diesel,11668,Leinster,35000
2022-09-05,Audi,A5,2021,Automatic,P,1800,Leinster,35000
2022-09-24,Audi,A1,2022,Manual,Petrol,1586,Leinster,25700
2023-01-28,Audi,Q3,2019,Semi-Auto,Diesel,45882,Ulster,23400
2022-05-21,Audi,A6,2018,Manual,Diesel,36743,Connacht,19900
2022-08-06,Audi,A4,2021,Auto,Electric,4352,Connacht,33600
2022-05-22,Audi,A3,2017,Manual,Diesel,70145,Leinster,12900
2023-03-28,Audi,Q5,2021,Semi-Auto,E,3417,Connacht,64200
2023-02-17,Audi,Q3,2022,Manual,Electric,1389,Connacht,44200
2022-10-26,Audi,Q3,2017,Automatic,D,26992,Ulster,24400
2022-05-31,Audi,A3,2021,Manual,Petrol,3024,Ulster,28700
2022-07-16,Audi,A3,2018,Manual,Diesel,30272,Munster,12700
2022-12-23,Audi,Q3,2017,Semi-Auto,Diesel,24621,Munster,26300
2022-11-07,Audi,A3,2017,Manual,Petrol,25433,Munster,20300
2022-10-08,Audi,Q5,2020,Semi-Auto,Electric,43644,Munster,29500
2023-01-18,Audi,A4,2018,Manual,Petrol,54572,Leinster,13800
2022-07-15,Audi,Q3,2021,Auto,Petrol,6436,Ulster,34100
2023-04-28,Audi,Q5,2021,Automatic,Diesel,1434,Leinster,55200
2023-02-10,Audi,A3,2021,Semi-Auto,Petrol,6241,Munster,42200
2022-07-07,Audi,Q5,2018,Automatic,Diesel,78481,Munster,26600
2022-05-12,Audi,A5,2022,Semi-Auto,Diesel,1438,Munster,32900
2022-12-02,Audi,Q2,2021,Manual,Electric,3897,Leinster,32400
2022-12-13,Audi,Q5,2019,Semi-Auto,Diesel,27916,Leinster,32900
2023-02-17,Audi,Q5,2020,Semi-Auto,Petrol,12309,Munster,46800
2022-11-21,Audi,A5,2018,Semi-Auto,Petrol,37958,Connacht,25200
2022-09-10,Audi,A5,2021,Automatic,Petrol,1225,Leinster,35400
2022-10-09,Audi,A4,2018,Manual,Diesel,31839,Connacht,17200
2023-01-16,Audi,Q3,2021,Manual,D,4472,Connacht,40300
2023-01-02,Audi,A6,2018,Semi-Auto,Diesel,11989,Munster,31900
2022-09-24,Audi,A4,2019,Semi-Auto,Diesel,13657,Connacht,29200
2022-11-09,Audi,A5,2018,Automatic,Diesel,63600,Munster,23000
2023-04-14,Audi,A3,2019,Manual,Petrol,27886,Connacht,16800
2022-07-06,Audi,Q5,2021,Automatic,E,12300,Munster,43400
2022-07-14,Audi,A3,2019,Manual,Diesel,33982,Munster,19900
2023-02-13,Audi,A1,2019,Manual,Petrol,23220,Munster,14300
2023-03-08,Audi,A4,2019,Manual,Petrol,8386,Ulster,23800
2023-04-24,Audi,Q2,2022,Semi-Auto,Electric,1313,Ulster,33400
2023-01-07,Audi,A6,2018,Semi-Auto,Diesel,71916,Connacht,21400
2022-12-02,Audi,A5,2021,Automatic,Petrol,5200,Connacht,42000
2023-02-18,Audi,Q5,2018,Semi-Auto,Diesel,33050,Connacht,22800
2023-01-11,Audi,Q3,2019,,P,21502,Munster,26000
2023-04-06,Audi,Q3,2019,Manual,Petrol,7664,Connacht,21600
2023-01-18,Audi,Q3,2021,Automatic,Electric,7200,Munster,42000
2023-03-07,Audi,A3,2018,Automatic,Petrol,39248,Leinster,23700
2022-07-21,Audi,A3,2018,Manual,Petrol,20195,Ulster,18600
2023-02-14,Audi,Q3,2021,Semi-Auto,Electric,1299,Ulster,46700
2022-07-22,Audi,Q3,2015,Semi-Auto,Diesel,43425,Munster,16200
2022-10-11,Audi,A6,2021,Semi-Auto,Diesel,14877,Munster,41300
2022-08-04,Audi,Q5,2018,Semi-Auto,Diesel,33942,Munster,25200
2022-06-15,Audi,A3,2018,Manual,Diesel,26831,Munster,16500
2023-04-03,Audi,A5,2021,Auto,Diesel,5156,Munster,35700
2022-12-03,Audi,A3,2018,Manual,Diesel,34020,Leinster,17200
2023-01-09,Audi,Q3,2019,Semi-Auto,Petrol,29849,Munster,28800
2022-05-27,Audi,Q5,2021,Automatic,E,7256,Connacht,43200
2022-12-31,Audi,Q3,2017,Manual,Diesel,26611,Leinster,20800
2022-08-28,Audi,A5,2019,Manual,Diesel,82795,Munster,21400
2022-06-28,Audi,A1,2021,Semi-Auto,Electric,2067,Munster,27100
2023-02-17,Audi,Q3,2018,Manual,Petrol,25603,Leinster,23200
2022-11-03,,Q2,2021,Manual,Petrol,2756,Munster,30000
2022-05-01,Audi,A4,2019,Semi-Auto,Diesel,25983,Leinster,25200
2022-06-22,Audi,A1,2018,Manual,Petrol,26170,Connacht,13900
2023-02-01,Audi,A6,2021,Semi-Auto,Electric,6508,Connacht,51100
2022-10-07,Audi,A3,2018,Manual,Petrol,37794,Leinster,19900
2022-12-30,Audi,Q3,2021,Semi-Auto,E,7425,Ulster,39000
2022-07-07,Audi,A3,2018,Manual,Petrol,26082,Leinster,23100
2022-07-30,Audi,Q2,2019,Automatic,P,14620,Ulster,26500
2022-12-03,Audi,A4,2020,Automatic,Diesel,6541,Connacht,33600
2023-02-18,Audi,A1,2018,Manual,Petrol,19323,Ulster,15100
2022-05-31,Audi,A3,2017,Semi-Auto,Petrol,42633,Leinster,17400
2022-08-21,Audi,Q5,2018,Auto,Diesel,71332,Connacht,25300
2022-07-29,Audi,A6,2022,,Electric,2700,Munster,51000
2022-06-17,Audi,A5,2021,Semi-Auto,Petrol,3616,Leinster,39900
2022-12-24,Audi,A3,2015,Manual,Petrol,41442,Leinster,15200
2022-11-20,Audi,A5,2016,Manual,Diesel,30884,Ulster,17000
2023-03-10,Audi,A1,2020,Manual,Petrol,5944,Leinster,18700
2022-06-15,Audi,A6,2018,Semi-Auto,D,24081,Leinster,26600
2023-01-02,Audi,A6,2018,Semi-Auto,Diesel,31165,Munster,28200
2022-10-26,Audi,A1,2017,Manual,Petrol,24200,Munster,13800
2022-11-13,Audi,A5,2020,Semi-Auto,Petrol,28041,Munster,34500
2022-12-24,Audi,A4,2021,Automatic,Petrol,3500,Munster,37700
2023-03-22,Audi,A3,2020,Semi-Auto,Electric,17356,Ulster,28600
2023-04-02,Audi,A1,2018,Manual,Petrol,17479,Leinster,14300
2023-02-14,Audi,A3,2019,Automatic,Petrol,25212,Munster,31200
2022-12-13,Audi,A5,2022,Semi-Auto,Electric,933,Munster,39500
2023-03-26,Audi,A3,2021,Automatic,Petrol,3110,Connacht,32500
2022-08-15,Audi,A5,2019,Semi-Auto,Petrol,14108,Munster,30800
2023-02-03,Audi,Q5,2018,Semi-Auto,Diesel,28173,Connacht,47600
2022-07-15,Audi,Q5,2019,Semi-Auto,Petrol,30609,Connacht,48100
2022-11-08,Audi,A5,2021,Automatic,Petrol,8250,Leinster,33600
2022-12-21,Audi,A5,2019,Manual,Diesel,8110,Leinster,25200
2023-03-04,Audi,A1,2018,Semi-Auto,Petrol,28600,Leinster,18100
2022-11-18,Audi,Q3,2018,Manual,Diesel,31025,Munster,20300
2023-02-26,Audi,A5,2015,Semi-Auto,P,29323,Munster,19100
2022-05-20,Audi,A3,2018,Manual,Petrol,15241,Munster,19800
2022-11-20,Audi,A1,2021,Manual,Petrol,2870,Connacht,25400
2023-03-22,Audi,A5,2021,Automatic,Petrol,1240,Munster,33600
2022-08-18,Audi,A3,2021,Semi-Auto,Electric,8251,Leinster,28700
2022-08-27,Audi,A5,2022,Semi-Auto,Electric,1221,Leinster,36000
2022-09-30,Audi,Q3,2018,Manual,Diesel,50463,Leinster,22400
2023-04-11,Audi,A5,2021,Automatic,E,6000,Munster,39000
2023-01-25,Audi,A5,2015,Manual,Petrol,35100,Connacht,14000
2023-03-06,Audi,A3,2019,Semi-Auto,Petrol,30748,Leinster,32200
2023-04-01,Audi,A3,2019,Manual,Petrol,7630,Connacht,22800
2022-07-31,Audi,Q5,2022,Semi-Auto,Diesel,3600,Munster,76000
2022-12-29,Audi,Q2,2021,Automatic,Diesel,2402,Leinster,27600
2022-12-25,Audi,Q5,2021,Automatic,Electric,4480,Leinster,42000
2022-05-06,Audi,Q2,2019,Manual,Petrol,20146,Connacht,23900
2022-09-01,Audi,A4,2019,Semi-Auto,P,46124,Munster,32100
2022-07-13,Audi,A1,2021,Semi-Auto,Electric,1110,Leinster,24000
2022-08-26,Audi,A4,2015,Manual,Diesel,72900,Connacht,10200
2023-04-30,Audi,A6,2021,Semi-Auto,Electric,3986,Connacht,51800
2022-09-06,Audi,A1,2018,Manual,Petrol,22876,Connacht,16300
2022-06-19,Audi,A3,2019,Manual,P,42235,Ulster,18200
2022-05-12,Audi,A4,2021,Automatic,Petrol,2925,Connacht,36400
2022-09-26,Audi,Q5,2018,Automatic,Diesel,19031,Leinster,28000
2022-06-17,Audi,A5,2021,Semi-Auto,Petrol,1540,Munster,41900
2023-04-14,Audi,Q3,2018,Manual,Diesel,29522,Munster,25200
2022-07-10,Audi,A3,2018,Manual,Petrol,41673,Munster,18800
2022-07-29,Audi,A3,2021,Semi-Auto,Petrol,12340,Leinster,31200
2022-11-10,Audi,A6,2021,Semi-Auto,Electric,18300,Munster,33600
2023-04-19,Audi,A4,2021,Auto,D,5100,Munster,42700
2022-10-07,Audi,Q5,2020,Semi-Auto,Electric,16936,Munster,36800
2023-02-07,Audi,A3,2019,Semi-Auto,Diesel,16907,Leinster,22000
2023-02-13,Audi,A4,2020,Semi-Auto,P,11843,Connacht,28100
2023-03-21,Audi,A3,2020,Semi-Auto,Electric,17996,Munster,18800
2022-09-25,Audi,Q5,2021,Auto,Electric,1890,Connacht,45500
2022-11-20,Audi,Q3,2019,Manual,Petrol,33248,Munster,20800
2022-05-20,Audi,Q2,2021,Manual,Diesel,3300,Munster,31200
2022-06-11,Audi,Q3,2019,Automatic,Diesel,38617,Munster,26400
2022-09-29,Audi,A6,2017,Semi-Auto,,58942,Leinster,35000
2022-11-27,Audi,Q5,2018,Semi-Auto,Diesel,19493,Leinster,31500
2022-07-29,Audi,A4,2018,Manual,Diesel,44100,Connacht,19300
2022-10-24,Audi,Q5,2017,Semi-Auto,Diesel,51351,Leinster,25600
2022-11-29,Audi,A5,2017,Manual,Diesel,32846,Ulster,22800
2022-10-23,Audi,Q2,2020,Semi-Auto,Petrol,6880,Connacht,25200
2023-03-27,Audi,Q5,2020,Auto,Electric,18147,Munster,35800
2022-05-12,Audi,Q3,2021,Manual,Electric,3500,Munster,31100
2022-09-02,Audi,Q5,2021,Semi-Auto,Electric,3600,Munster,43800
2022-11-19,Audi,A4,2017,Automatic,D,52134,Ulster,15600
2022-09-27,Audi,Q3,2019,Manual,Petrol,46603,Leinster,22800
2023-03-11,Audi,A4,2018,,Diesel,85685,Munster,20700
2023-04-27,Audi,Q3,2022,Manual,Petrol,1350,Munster,40300
2023-04-12,Audi,Q3,2022,Semi-Auto,P,4009,Ulster,43700
2023-02-08,Audi,A3,2021,Semi-Auto,Electric,4735,Connacht,33100
2022-09-30,Audi,A6,2018,Semi-Auto,Diesel,34852,Munster,24700
2023-01-06,Audi,A4,2018,Automatic,Diesel,31817,Munster,23800
2023-01-09,Audi,Q3,2016,Semi-Auto,Diesel,56601,Munster,15700
